kB,reclen,write,rewrite,read,reread,randomread,randomwrite,bkwdread,recordrewrite,strideread,fwrite,frewrite,fread,freread,version,build,cachesize_kB,cachelinesize_kB,file_stride,id
1024,512,1192117,4898425,23240448,22748081,21823389,3483896,15743686,6208343,23366889,4674510,9300377,22748081,23886714,3.489,linux-AMD64,1024,32,17,iozone-070.out
1024,1024,1076755,5169641,24998980,24998980,24430194,5096034,22748081,5390231,24430194,5096034,5200941,23240448,24430194,3.489,linux-AMD64,1024,32,17,iozone-070.out
2048,4,694708,1344739,4994712,5159722,4102546,1788524,3938881,2209455,4063729,1871932,1843410,4697018,4500161,3.489,linux-AMD64,1024,32,17,iozone-070.out
2048,8,823831,2635914,8059569,8097557,6623917,2467800,6440169,3266376,6583305,2582813,2582813,7761014,7761014,3.489,linux-AMD64,1024,32,17,iozone-070.out
2048,16,942002,3443127,9990553,11770166,9944290,3292669,9898453,4653758,10240672,3357009,3358321,11626784,10555264,3.489,linux-AMD64,1024,32,17,iozone-070.out
2048,32,914620,4186524,16399085,16525279,14613561,4086930,14109484,6024617,14738933,4071433,4086930,16001943,15972189,3.489,linux-AMD64,1024,32,17,iozone-070.out
2048,64,1118509,4572018,18129656,18970464,17221003,4502520,17501701,6359119,17501701,4531020,4511980,18970464,19531203,3.489,linux-AMD64,1024,32,17,iozone-070.out
2048,128,1066700,4543002,21325256,21539147,14040298,4783331,19665344,7262337,22264924,4889518,4960102,20708333,20909969,3.489,linux-AMD64,1024,32,17,iozone-070.out
2048,256,1134013,4569586,21812621,21325256,20268568,4864597,20316506,7183386,21980064,5172149,5225638,20909969,20859193,3.489,linux-AMD64,1024,32,17,iozone-070.out
2048,512,1128353,4831762,22264924,22498183,20859193,4818211,21063792,6629029,21325256,5655716,5567735,21539147,21757372,3.489,linux-AMD64,1024,32,17,iozone-070.out
2048,1024,1135212,4889518,13726200,23228237,23228237,5107566,22498183,6280083,23291219,4367454,8903279,23291219,23807646,3.489,linux-AMD64,1024,32,17,iozone-070.out
2048,2048,1151804,4707314,19311656,20268568,20461691,4807425,19665344,4934459,20658530,4875642,4864597,20658530,20909969,3.489,linux-AMD64,1024,32,17,iozone-070.out
4096,4,630851,1700168,4120064,4253700,3462422,1617110,3564431,1975877,3615440,1715104,1696642,4289813,4399673,3.489,linux-AMD64,1024,32,17,iozone-070.out
4096,8,787243,2618960,7939654,7954358,6552685,2471992,6195843,3290024,6430059,2610602,2613780,7848969,8032459,3.489,linux-AMD64,1024,32,17,iozone-070.out
4096,16,966474,3504089,11874344,11664722,9966244,3290024,8906998,4698053,10041975,3271230,3319264,11252164,11539362,3.489,linux-AMD64,1024,32,17,iozone-070.out
4096,32,1048652,4091608,15396828,15635038,13935585,3954116,14026607,5920406,14130439,4035859,4039655,15692162,15807673,3.489,linux-AMD64,1024,32,17,iozone-070.out
4096,64,1091145,4496399,18616995,19050521,17569819,4535572,17356809,7249484,17825033,4649735,4628439,19135397,11409087,3.489,linux-AMD64,1024,32,17,iozone-070.out
4096,128,1163963,4823359,19706075,19774121,18616995,4562069,19156735,7314299,17955442,4240052,4141917,16585996,17806558,3.489,linux-AMD64,1024,32,17,iozone-070.out
4096,256,1100793,4618485,16058868,19307438,18536646,4675041,19135397,7108502,16585996,4692920,4768469,20481345,20481345,3.489,linux-AMD64,1024,32,17,iozone-070.out
4096,512,1129006,4791076,21426474,21426474,20803766,4808509,19683498,6836927,21007275,4830139,4858827,21110529,21453230,3.489,linux-AMD64,1024,32,17,iozone-070.out
4096,1024,1117549,4083827,21918530,21890602,21697077,5030994,22259318,6672297,22144551,5551194,5706070,22144551,21918530,3.489,linux-AMD64,1024,32,17,iozone-070.out
4096,2048,1124057,3286877,12049235,12015527,12125776,4703198,21453230,6245395,22881911,4602401,8393502,22030961,22404462,3.489,linux-AMD64,1024,32,17,iozone-070.out
4096,4096,1151557,4654774,21346604,21453230,21346604,4773769,20778605,4791076,20481345,4835578,4911613,21453230,22404462,3.489,linux-AMD64,1024,32,17,iozone-070.out
8192,4,629289,1750832,4490996,4596740,3740525,1623744,3171529,2050005,3605502,1708521,1748960,4404075,4493932,3.489,linux-AMD64,1024,32,17,iozone-070.out
8192,8,801640,2814110,8198838,8446750,6989645,2658022,6330318,3471450,6682426,2652686,2473559,6131500,6758664,3.489,linux-AMD64,1024,32,17,iozone-070.out
8192,16,941728,3275536,10026754,11178240,9823226,3350598,9536939,4798976,10073789,3402019,3367015,11024023,11084481,3.489,linux-AMD64,1024,32,17,iozone-070.out
8192,32,1051052,4088106,14817860,15137744,14100319,4152331,11359320,6173362,10166187,3357474,3975070,11804201,10582628,3.489,linux-AMD64,1024,32,17,iozone-070.out
8192,64,1076911,3875097,14946777,16254918,16125233,4357162,15755524,6884607,16254918,4211368,4160879,16316670,16787005,3.489,linux-AMD64,1024,32,17,iozone-070.out
8192,128,1048486,4506310,18172009,16927599,14293891,4508675,16163160,7367317,18625125,4486305,4376030,11927128,17541167,3.489,linux-AMD64,1024,32,17,iozone-070.out
8192,256,1186872,4670469,18665597,18696066,18366278,4734829,17813996,7111158,18870623,4523514,4578974,17390241,18788074,3.489,linux-AMD64,1024,32,17,iozone-070.out
8192,512,1096815,3888253,14597525,14920815,15395488,4222755,15633656,6943036,21004779,4309076,4362141,17925519,18798353,3.489,linux-AMD64,1024,32,17,iozone-070.out
8192,1024,1122177,4311780,18000647,16819875,18880992,4622714,18366278,7185515,21108009,4788276,4566196,18288074,17577060,3.489,linux-AMD64,1024,32,17,iozone-070.out
8192,2048,1077621,3723500,13105371,15198005,15513658,4199016,15313152,6229323,20131019,5472336,5315713,16656798,17577060,3.489,linux-AMD64,1024,32,17,iozone-070.out
8192,4096,1077891,4194403,15058135,16512708,16819875,4336267,16064918,5417973,18953900,4284360,8142493,14175945,11755738,3.489,linux-AMD64,1024,32,17,iozone-070.out
8192,8192,1066814,3926914,11804201,12898740,12698523,4063449,11977018,4166935,12356037,4213951,4352746,7440706,13811262,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,4,613403,1578277,4121650,4175240,3349097,1459979,3374754,2095629,2978891,1587135,1528634,4069418,3966078,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,8,751494,2248982,6420097,6032889,5055205,2268957,5091159,3424705,5265131,2289900,2515648,6353028,6551072,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,16,904753,2876398,8803636,9389438,8184002,3079684,7812755,4935040,7907146,2981088,2856312,9157949,8889044,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,32,918490,3511325,11152490,11507319,10835947,3662927,10119487,6260996,10929007,3559339,3610390,10583941,11362712,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,64,1025865,3850519,12355605,13619128,13223406,4175494,12440603,7402877,9948090,4035247,3789160,11881359,12660636,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,128,1047300,4081745,13629933,14002077,13300185,4149023,13351869,7801225,13722472,4037380,4101233,12438351,12787860,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,256,1062242,4221667,14102650,14603126,13933938,4264368,10258466,8436179,14839637,4278973,4141522,12651313,13860865,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,512,1062456,4391355,14486149,14575251,14706255,4292336,14088194,7519524,14772645,3952619,4025555,10988425,13780259,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,1024,1058333,4206420,13860865,14814045,14210553,4324208,14257727,7396503,22636322,4156301,4135291,14473944,14772645,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,2048,1065355,4481274,14693677,15031145,14747283,4360980,14198809,6854943,14111338,4458306,4492406,12929819,14538248,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,4096,1055942,4172198,13203082,13919826,13908556,4159571,13256568,5832677,17031669,5124951,4509505,11703295,13150025,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,8192,1029523,3975715,11409877,12236797,12191209,4110556,11370232,4785210,10227930,3857869,6294257,10829117,11721261,3.489,linux-AMD64,1024,32,17,iozone-070.out
16384,16384,982551,3876804,8355148,9476188,8171351,3351874,7797684,3794390,7543462,3776043,3890852,7938202,9514235,3.489,linux-AMD64,1024,32,17,iozone-070.out
32768,64,930566,3760834,12033032,12555165,12189917,3714786,11541921,7046776,11421071,3460125,3443135,11553564,12042521,3.489,linux-AMD64,1024,32,17,iozone-070.out
32768,128,957037,3609993,13033806,12487859,12195325,3793951,12262788,8124883,13044940,3849635,3641750,12239854,12598900,3.489,linux-AMD64,1024,32,17,iozone-070.out
32768,256,973730,3603273,11644600,12951514,12935667,3832033,12608146,7699313,11962858,3692629,3831178,12574693,12996830,3.489,linux-AMD64,1024,32,17,iozone-070.out
32768,512,976227,3566340,11707089,13070993,12962507,3730009,12749668,7606421,11319482,3560612,3384461,13191430,13827126,3.489,linux-AMD64,1024,32,17,iozone-070.out
32768,1024,1027590,3791230,13023925,13652687,13507771,3871431,13049894,7160962,12799538,3600064,3659982,13308951,13756543,3.489,linux-AMD64,1024,32,17,iozone-070.out
32768,2048,978270,3721022,11963899,12977195,12511732,3695906,12123252,6609292,20328783,3773016,3673089,13117150,13562422,3.489,linux-AMD64,1024,32,17,iozone-070.out
32768,4096,975036,3629536,12478788,13412858,12511732,3756516,11402121,6064783,22476422,3760011,3733860,11522568,12393269,3.489,linux-AMD64,1024,32,17,iozone-070.out
32768,8192,969239,3519220,11127033,11100970,10989133,3335507,10177040,5548424,13166156,4105252,4012721,9457152,11217852,3.489,linux-AMD64,1024,32,17,iozone-070.out
32768,16384,966696,3598461,8639174,9089393,9517402,3372254,8173686,4220993,8395881,3561350,5145058,7522737,9533907,3.489,linux-AMD64,1024,32,17,iozone-070.out
65536,64,888997,3604634,12243020,12369737,11493566,3494115,11303565,7065215,9899871,3221736,3408923,12115667,12497401,3.489,linux-AMD64,1024,32,17,iozone-070.out
65536,128,908039,3669059,12610347,12972176,12499674,3591212,11477249,7948627,10633654,3315944,3661435,11609585,12859902,3.489,linux-AMD64,1024,32,17,iozone-070.out
65536,256,956743,3688012,12351395,13221128,12769691,3687567,12299995,7693884,11143636,3358402,3573007,11699020,13421244,3.489,linux-AMD64,1024,32,17,iozone-070.out
65536,512,962293,3804706,12409946,13328831,13013323,3737048,12910639,7786070,11371840,3081735,3481150,12131709,12900943,3.489,linux-AMD64,1024,32,17,iozone-070.out
65536,1024,960880,3673129,12318737,12987499,12995481,3730000,12824503,7576400,12238114,3166620,3512870,12179010,12710643,3.489,linux-AMD64,1024,32,17,iozone-070.out
65536,2048,960319,3766234,12504223,13060314,13013939,3749844,12954447,7085795,12567107,3525304,3620158,13462656,13779856,3.489,linux-AMD64,1024,32,17,iozone-070.out
65536,4096,960038,3670480,12615556,11654872,12804788,3674946,12519029,7176630,22351784,3476527,3569295,12385901,12961777,3.489,linux-AMD64,1024,32,17,iozone-070.out
65536,8192,938855,3692818,11489243,11605664,11453338,3496204,9907007,5716642,13429113,3659583,3732988,11423352,12213101,3.489,linux-AMD64,1024,32,17,iozone-070.out
65536,16384,934333,3687418,8990046,10032843,9825558,3420461,8500202,4369605,8326150,3764274,3945098,8485770,10113686,3.489,linux-AMD64,1024,32,17,iozone-070.out
131072,64,885556,3554590,12163329,12209794,11166453,3186310,11278938,6834205,10312470,3176589,3308377,12349122,12101747,3.489,linux-AMD64,1024,32,17,iozone-070.out
131072,128,904712,3469896,12465042,12164675,11972084,3332544,12272484,7111442,11135015,3293098,3531891,12036039,12540392,3.489,linux-AMD64,1024,32,17,iozone-070.out
131072,256,972611,3747156,12200581,12255521,12735319,3453179,12471263,7156992,11731175,3368337,3615392,13022511,13095408,3.489,linux-AMD64,1024,32,17,iozone-070.out
131072,512,973152,3823223,13022511,12875505,13200748,3439395,12003977,7322481,12730306,3154642,3419755,13024979,13136086,3.489,linux-AMD64,1024,32,17,iozone-070.out
131072,1024,971904,3706057,12708235,13052192,13150541,3422693,12041576,7295564,11966872,3178646,3426448,12677465,13275660,3.489,linux-AMD64,1024,32,17,iozone-070.out
131072,2048,974506,3728831,12903307,12805028,13313597,3449820,12623611,7267306,13096656,3210819,3445280,12831329,13337823,3.489,linux-AMD64,1024,32,17,iozone-070.out
131072,4096,972423,3770543,13143938,12541536,13049713,3447808,12702069,7186368,12392268,3302733,3557396,12746540,13295888,3.489,linux-AMD64,1024,32,17,iozone-070.out
131072,8192,956290,3734150,11992978,13153372,12491382,3378501,10534585,5859011,12389755,3258163,3506569,10349161,13146767,3.489,linux-AMD64,1024,32,17,iozone-070.out
131072,16384,935753,3737958,8731160,9813772,8658961,3371808,8843664,4884208,9591863,3205333,3370154,8898921,10003962,3.489,linux-AMD64,1024,32,17,iozone-070.out
262144,64,887807,3480394,11616751,11301754,10702321,3147218,11323753,6436750,10443113,3177230,3230163,12079783,11670511,3.489,linux-AMD64,1024,32,17,iozone-070.out
262144,128,917990,3634427,12645651,12326390,11810919,3303515,12588030,6787452,11798119,3330200,3415058,12333303,12005786,3.489,linux-AMD64,1024,32,17,iozone-070.out
262144,256,971273,3664552,12598270,12525507,12376479,3431022,12318242,6693979,12095996,3354032,3588650,12478879,12605636,3.489,linux-AMD64,1024,32,17,iozone-070.out
262144,512,1003560,3723374,13221671,12998003,12976833,3352263,12749024,7155958,12789955,3252927,3445861,13130722,13030197,3.489,linux-AMD64,1024,32,17,iozone-070.out
262144,1024,1005755,3721471,12975455,13005076,13277232,3385948,13155230,7331651,12438082,3285303,3407692,12807535,13073268,3.489,linux-AMD64,1024,32,17,iozone-070.out
262144,2048,1010158,3780185,13068606,13306799,13494449,3591264,12886793,7408119,12481854,3332622,3473676,12987717,13371368,3.489,linux-AMD64,1024,32,17,iozone-070.out
262144,4096,1007301,3706529,13227556,13275790,13414272,3510743,12874118,7348752,12606070,3317149,3451312,12967803,13296661,3.489,linux-AMD64,1024,32,17,iozone-070.out
262144,8192,988074,3672152,12094798,13105992,13120381,3523626,11404443,6097665,10792243,3488366,3394373,10671885,13136840,3.489,linux-AMD64,1024,32,17,iozone-070.out
262144,16384,973521,3740372,8843081,10528311,10610096,3527084,8766161,5079237,9681799,3164537,3428198,8359219,9957197,3.489,linux-AMD64,1024,32,17,iozone-070.out
524288,64,928045,3514372,12279845,11897815,10715714,3174541,11021192,6689638,10520242,3313814,3364685,12102707,11908059,3.489,linux-AMD64,1024,32,17,iozone-070.out
524288,128,973107,3679007,13065408,12871316,11928924,3342906,12398656,6750982,12068103,3510608,3544069,12908413,12737489,3.489,linux-AMD64,1024,32,17,iozone-070.out
524288,256,1027693,3636896,13165848,13063079,12632778,3464808,12863786,7192254,12776565,3584110,3667399,13132197,13072553,3.489,linux-AMD64,1024,32,17,iozone-070.out
524288,512,1042520,3627968,13495510,13358680,12845451,3555121,13186295,7299739,13022235,3353878,3450764,13417120,13358680,3.489,linux-AMD64,1024,32,17,iozone-070.out
524288,1024,1041210,3683481,13881425,13853877,13308152,3708072,13868993,7408214,13058890,3469279,3444958,13874068,13874856,3.489,linux-AMD64,1024,32,17,iozone-070.out
524288,2048,1044448,3771289,13903542,13851433,13281146,3704798,13535965,7387234,13385351,3428084,3496091,13844719,13712972,3.489,linux-AMD64,1024,32,17,iozone-070.out
524288,4096,1041450,3699332,13988803,13849601,13448136,3540377,13535298,7486092,13404444,3431744,3463046,13632381,13743224,3.489,linux-AMD64,1024,32,17,iozone-070.out
524288,8192,1022364,3723927,12381901,13466749,12797831,3592612,12049257,6093472,12471151,3400450,3494535,11658619,13441560,3.489,linux-AMD64,1024,32,17,iozone-070.out
524288,16384,1020961,3796985,10404563,10361421,10676849,3698785,9880284,5353485,10579714,3224025,3293080,10005893,10513352,3.489,linux-AMD64,1024,32,17,iozone-070.out
64,4,555990,1232453,4274062,4897948,3738358,1562436,3363612,2133730,4564786,1828508,1933893,4897948,4564786,3.489,linux-AMD64,1024,32,17,iozone-071.out
64,8,789967,2772930,9006179,7940539,5735102,1421755,3057153,2923952,7940539,2662899,1690338,4564786,4274062,3.489,linux-AMD64,1024,32,17,iozone-071.out
64,16,889431,3541098,12902017,6421025,5389653,1690338,4018152,4274062,10402178,3203069,2892445,9006179,10821524,3.489,linux-AMD64,1024,32,17,iozone-071.out
64,32,969761,3958892,9318832,9006179,7100397,1828508,7940539,4274062,15972885,3738358,6421025,15972885,10402178,3.489,linux-AMD64,1024,32,17,iozone-071.out
64,64,1017549,4564786,12902017,10821524,7940539,2278628,5283570,3541098,15972885,3363612,3791156,12902017,12902017,3.489,linux-AMD64,1024,32,17,iozone-071.out
128,4,656477,1911894,4012317,2784517,2166499,992724,2132084,1254941,3560017,1663139,1878447,4717434,4267461,3.489,linux-AMD64,1024,32,17,iozone-071.out
128,8,831319,2499332,5122535,4267461,3445772,1471662,3359523,1975201,7917784,2608629,2969325,7476717,7176872,3.489,linux-AMD64,1024,32,17,iozone-071.out
128,16,544601,3657016,14200794,9795896,7917784,2905056,7917784,4596273,12842051,3277486,3867787,11720614,9129573,3.489,linux-AMD64,1024,32,17,iozone-071.out
128,32,1015251,3759450,15881078,12842051,9129573,3359523,9795896,3759450,7082197,1391557,4759253,14200794,10779307,3.489,linux-AMD64,1024,32,17,iozone-071.out
128,64,1032829,4407601,18637664,15881078,10779307,3657016,10567140,4759253,15881078,3199360,6045455,14200794,12542043,3.489,linux-AMD64,1024,32,17,iozone-071.out
128,128,1085013,4759253,12842051,16365173,10779307,3759450,12842051,4557257,21643049,4759253,4889281,18012359,20804356,3.489,linux-AMD64,1024,32,17,iozone-071.out
256,4,684869,1897721,5428265,5217259,4281170,1855098,4009406,2223962,4264168,1985448,2000242,5117791,5022044,3.489,linux-AMD64,1024,32,17,iozone-071.out
256,8,879535,2975955,8815202,8815202,7314033,2783115,6936061,3557725,7120034,2903529,2639446,8534922,8534922,3.489,linux-AMD64,1024,32,17,iozone-071.out
256,16,1015065,3770085,12812277,12812277,10651598,3605511,9778562,4819184,12090911,3705040,3823789,12228612,12090911,3.489,linux-AMD64,1024,32,17,iozone-071.out
256,32,1093639,4332998,17096249,16072608,14164395,3770085,12661199,5971678,17096249,4117018,4652146,15164624,15835569,3.489,linux-AMD64,1024,32,17,iozone-071.out
256,64,656399,4572895,19955913,19955913,17096249,4755158,6249745,3454704,19591792,5810112,5841722,18259146,18259146,3.489,linux-AMD64,1024,32,17,iozone-071.out
256,128,1148625,5022044,21134280,21558614,18259146,4929815,14953435,5687020,19591792,4054829,8271916,19591792,19955913,3.489,linux-AMD64,1024,32,17,iozone-071.out
256,256,1142514,4998665,23441229,23441229,19591792,4422226,17096249,5022044,17096249,4819184,5022044,19955913,19591792,3.489,linux-AMD64,1024,32,17,iozone-071.out
512,4,670919,2047551,5278892,5164632,4195896,1803387,3970896,2244430,4163357,1968713,1975959,4882800,5019764,3.489,linux-AMD64,1024,32,17,iozone-071.out
512,8,888930,2782414,8844453,8844453,7309196,2782414,6821616,3610395,7115451,2845081,2845081,8394979,8528336,3.489,linux-AMD64,1024,32,17,iozone-071.out
512,16,1009722,3795443,7988981,12146009,10694336,3481620,6736026,4784885,10235583,3634839,2975154,11877300,11138071,3.489,linux-AMD64,1024,32,17,iozone-071.out
512,32,1110496,4411377,16049269,15930214,14240069,4204110,13522711,6156675,17069844,4030519,4030519,15037801,16049269,3.489,linux-AMD64,1024,32,17,iozone-071.out
512,64,651383,4690818,19037014,18385093,16543832,2722449,5807059,6652558,19557124,5019764,5019764,18229030,17776344,3.489,linux-AMD64,1024,32,17,iozone-071.out
512,128,665720,5019764,21303197,19736867,19037014,4916336,17630404,6652558,20490142,6018636,5566231,18229030,20490142,3.489,linux-AMD64,1024,32,17,iozone-071.out
512,256,1196499,4916336,21303197,22183443,20490142,2910635,10434519,6086873,18869737,4000485,8808176,20490142,19736867,3.489,linux-AMD64,1024,32,17,iozone-071.out
512,512,1143004,5115422,21303197,22183443,20490142,4690818,18229030,4973263,22414989,5127637,5127637,22183443,19557124,3.489,linux-AMD64,1024,32,17,iozone-071.out
1024,4,671948,2020395,5194651,5144870,4146499,1793451,4048778,2270300,4211554,1973059,1946237,4926518,4920874,3.489,linux-AMD64,1024,32,17,iozone-071.out
1024,8,879790,2852271,8680108,8750850,7269678,2753527,6918376,3594699,7066349,2803859,2829721,8326715,8326715,3.489,linux-AMD64,1024,32,17,iozone-071.out
1024,16,1004011,3778101,12492426,12173747,10557785,3495237,10429596,4995276,9220512,3606774,3594699,11903823,11773301,3.489,linux-AMD64,1024,32,17,iozone-071.out
1024,32,1107005,3696803,16280798,16531459,14871477,4321737,13472053,6244448,14422045,4014717,4321737,15516181,16468073,3.489,linux-AMD64,1024,32,17,iozone-071.out
1024,64,1145383,4783849,18936769,18291580,17056672,2646630,16531459,7113161,20869039,4805258,4512441,17985196,17985196,3.489,linux-AMD64,1024,32,17,iozone-071.out
1024,128,1139005,5018624,20970936,20088179,18608584,4339202,18214009,4211554,12639479,3140041,5144870,19363647,20471166,3.489,linux-AMD64,1024,32,17,iozone-071.out
1024,256,1186846,4876180,21713061,21388672,20970936,5071963,19363647,6830356,20569205,5917516,6172653,19994662,20471166,3.489,linux-AMD64,1024,32,17,iozone-071.out
1024,512,1185209,5169641,12639479,21713061,21823389,4966395,20471166,6317933,21823389,3966517,8457895,20869039,22276143,3.489,linux-AMD64,1024,32,17,iozone-071.out
1024,1024,1142641,4972145,21713061,22276143,21713061,5144870,21823389,4762630,22276143,5251818,5169641,21713061,23754601,3.489,linux-AMD64,1024,32,17,iozone-071.out
2048,4,676596,1984365,5225638,5251194,4221501,1833573,3967993,2250555,4180412,1917907,1958129,4960102,4923146,3.489,linux-AMD64,1024,32,17,iozone-071.out
2048,8,859439,2900235,8784909,8565901,7286980,2745435,5197183,3210223,7311791,2775597,2828608,8357547,8464610,3.489,linux-AMD64,1024,32,17,iozone-071.out
2048,16,1021904,3736694,12561952,12274742,10555264,3567536,10503637,4511980,10607402,3574960,3624742,12050878,12327589,3.489,linux-AMD64,1024,32,17,iozone-071.out
2048,32,1104700,4356379,16653431,16621207,14944066,4327846,14417342,6321679,15048789,4248644,4240255,16122077,15399510,3.489,linux-AMD64,1024,32,17,iozone-071.out
2048,64,1155057,4764758,19531203,18600754,17050094,4717655,14613561,7231767,18129656,4730646,4697018,18600754,19311656,3.489,linux-AMD64,1024,32,17,iozone-071.out
2048,128,1189279,4934459,21115571,20658530,19139540,4945823,19531203,7670915,23546602,4971585,5020987,20461691,20079056,3.489,linux-AMD64,1024,32,17,iozone-071.out
2048,256,1151187,3977179,18129656,21593292,20708333,5104531,11690076,6945257,20708333,3080148,5349298,20909969,20909969,3.489,linux-AMD64,1024,32,17,iozone-071.out
2048,512,1196235,2942962,22498183,22557263,21757372,5068389,20859193,6990474,21593292,3779440,5920802,21757372,22264924,3.489,linux-AMD64,1024,32,17,iozone-071.out
2048,1024,1199744,5095447,13301113,20079056,21539147,5135046,22036452,6225466,22979678,4572018,8903279,22264924,23228237,3.489,linux-AMD64,1024,32,17,iozone-071.out
2048,2048,1166349,3103517,22979678,23291219,22979678,5059433,22736381,5280246,13301113,4347560,4016229,23041317,23291219,3.489,linux-AMD64,1024,32,17,iozone-071.out
4096,4,687502,1813981,4671228,5095153,4184286,1818782,4075109,2233528,4231697,1934930,1966378,5007531,4984287,3.489,linux-AMD64,1024,32,17,iozone-071.out
4096,8,887719,2848685,8981502,8712759,7249484,2763900,7149920,3643812,7434579,2834585,2777305,8717180,8447153,3.489,linux-AMD64,1024,32,17,iozone-071.out
4096,16,1024269,3771811,13007113,12569357,10638969,3657777,10806269,5083093,11570449,3614679,3266255,10215133,11641010,3.489,linux-AMD64,1024,32,17,iozone-071.out
4096,32,994619,4361695,17733038,16585996,13834587,4335279,15059417,6562698,14212266,4262142,4249491,17217649,16650294,3.489,linux-AMD64,1024,32,17,iozone-071.out
4096,64,1163568,4835578,20481345,19504720,17955442,4692920,19221033,7367624,19504720,4612286,4740836,19593701,19796907,3.489,linux-AMD64,1024,32,17,iozone-071.out
4096,128,1202583,4971306,16119138,21241033,20168765,5145513,21453230,7515892,21453230,3442303,4230655,18779801,20481345,3.489,linux-AMD64,1024,32,17,iozone-071.out
4096,256,1186880,4941279,19865582,22375282,22030961,5250883,22144551,7050159,23801238,3586757,5133213,21918530,22259318,3.489,linux-AMD64,1024,32,17,iozone-071.out
4096,512,1215430,5145513,23159527,22375282,21890602,5340661,22375282,7447471,14851127,3916259,4757904,23801238,23285086,3.489,linux-AMD64,1024,32,17,iozone-071.out
4096,1024,1196635,4628439,19050521,22640669,21007275,5075585,24101756,7249484,13086376,5918366,5953231,23933871,23035315,3.489,linux-AMD64,1024,32,17,iozone-071.out
4096,2048,1213627,5184332,7639552,25123904,24101756,5265366,24409960,6520355,24375326,4649735,8902382,22881911,23128348,3.489,linux-AMD64,1024,32,17,iozone-071.out
4096,4096,1195553,5019235,22144551,24101756,23285086,5198450,23004469,5396016,22881911,5038371,4399673,13126371,20168765,3.489,linux-AMD64,1024,32,17,iozone-071.out
8192,4,685812,1888021,4237859,5237920,4218089,1850500,3493332,2281855,4086161,1923535,1918916,4890505,4997921,3.489,linux-AMD64,1024,32,17,iozone-071.out
8192,8,876707,2580178,6978288,8030217,6954278,2727005,6781341,3737270,7142200,2793973,2778833,7983571,8265899,3.489,linux-AMD64,1024,32,17,iozone-071.out
8192,16,1025792,3626431,12116393,12031539,10721317,3660429,10527507,5159270,10668056,3615366,2994102,9052027,10303370,3.489,linux-AMD64,1024,32,17,iozone-071.out
8192,32,1104644,4302601,16064918,16224216,15690770,4515786,14946777,6507765,13816816,4255705,3558453,6665573,15058135,3.489,linux-AMD64,1024,32,17,iozone-071.out
8192,64,1119581,4139325,10950244,11927128,11160086,4023480,13065504,7683638,16713514,4196965,4586921,16316670,17963005,3.489,linux-AMD64,1024,32,17,iozone-071.out
8192,128,1201523,4875931,18870623,19647544,19647544,5136133,16224216,8323971,21173045,4723763,4442223,17207351,19370632,3.489,linux-AMD64,1024,32,17,iozone-071.out
8192,256,1151396,4491583,19316184,19886343,20178308,5343822,19978849,8250021,14578944,4908670,4798976,20178308,18124082,3.489,linux-AMD64,1024,32,17,iozone-071.out
8192,512,1223210,5028642,20788734,20953542,22084851,5389081,21383878,5299316,24031054,4253598,3963149,13883812,17505420,3.489,linux-AMD64,1024,32,17,iozone-071.out
8192,1024,1211821,4713395,21437244,21504328,20889846,5174810,21330777,8022717,13496606,5044145,4063449,20527913,21160006,3.489,linux-AMD64,1024,32,17,iozone-071.out
8192,2048,1219044,4946832,14920815,15457823,14869159,4181641,15967862,7379976,25455321,5644954,4796296,15938235,20225820,3.489,linux-AMD64,1024,32,17,iozone-071.out
8192,4096,1185521,4732873,18574782,20688596,19602708,4914286,17577060,6244039,23203407,4784941,8071718,11145606,14270145,3.489,linux-AMD64,1024,32,17,iozone-071.out
8192,8192,1124049,4149824,14603729,15313152,15340499,4428482,11251448,4409161,12320592,4411425,4421075,10343693,14894942,3.489,linux-AMD64,1024,32,17,iozone-071.out
16384,4,651605,1742609,4381835,4581663,3845133,1615301,3639261,2278058,3221456,1674255,1735787,4278973,4374861,3.489,linux-AMD64,1024,32,17,iozone-071.out
16384,8,822654,2441379,5599785,7055528,5919089,2466351,5806066,3726287,5463116,2518321,2626910,6633278,5587946,3.489,linux-AMD64,1024,32,17,iozone-071.out
16384,16,931551,3217685,9272875,9421621,8519852,3273477,7268974,5361251,7043957,3301946,3235409,9324462,9886548,3.489,linux-AMD64,1024,32,17,iozone-071.out
16384,32,1074500,3699208,12003809,12761737,11402305,3841479,9230526,6775862,8701084,3397613,3455183,11482323,11769440,3.489,linux-AMD64,1024,32,17,iozone-071.out
16384,64,1135487,4275512,13440658,14172454,13417040,4140524,10605175,7364006,12337858,3815670,4083928,13246347,13551983,3.489,linux-AMD64,1024,32,17,iozone-071.out
